Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Pou6f1	Pou6f1	22.7823137299211	1.46686519218354	0.346019967960662	4.23925012428851	2.24267669649454e-05	0.000488353357922962
Itga4	Itga4	256.316524861569	1.46448729988704	0.316708912526242	4.62407984734467	3.76264915721509e-06	9.97668690691701e-05
Fam65b	Fam65b	17.9568499994644	1.4604204945961	0.371607872180988	3.93000418969817	8.49443814409103e-05	0.00157756411355345
Cpa4	Cpa4	27.9251308635136	1.45960536485091	0.346875720568094	4.2078625810433	2.57797552309148e-05	0.000551492552363897
Mctp1	Mctp1	6.10184500978123	1.45797202428868	0.452052948190331	3.22522401441084	0.00125874133435722	0.0159894660409042
Cpz	Cpz	32.587307098349	1.45358728838699	0.30007015221131	4.84415819992441	1.27149595638072e-06	3.84638450309949e-05
Sh3bgr	Sh3bgr	291.823187961808	1.4525827538949	0.176685335702622	8.22129775580094	2.01312763373927e-16	2.79079725351288e-14
Lrrc18	Lrrc18	11.1957069629699	1.4499995157397	0.427540232242723	3.39149255763259	0.000695130509839021	0.00968233208562168
St8sia3	St8sia3	43.7947774921033	1.44906177850406	0.384712015881642	3.76661429506759	0.000165476346657437	0.00281373655984521
Colec11	Colec11	12.5440252694507	1.44720730955967	0.398411745953486	3.63244137317334	0.000280752374811191	0.00446919196286242
Epha8	Epha8	29.1416369927939	1.44495557643244	0.377924566476933	3.823396795563	0.000131625699862399	0.00231740207177741
Mme	Mme	151.966919185439	1.44391234654925	0.243289515967569	5.93495507114958	2.93925977974586e-09	1.46182507576852e-07
Agtr2	Agtr2	2.11954589235583	1.4435648717134	0.426356955445415	3.38581288114629	0.00070967756625154	0.00984986079090672
Osta	Osta	19.448717017974	1.443045063742	0.359767757996543	4.01104610312484	6.0450303331387e-05	0.00116698250049605
Foxp2	Foxp2	412.179732953447	1.44227773918373	0.304888498117671	4.73050885188553	2.23957760644932e-06	6.40097456804329e-05
Csn3	Csn3	14.1321972704926	1.44087364837433	0.440535486706371	3.27073230614611	0.00107269398392929	0.0139378968863905
Itgb2l	Itgb2l	8.00872540279069	1.43949707182057	0.448654294774873	3.20847719187195	0.00133439892703829	0.0167451372127128
Ppp1r17	Ppp1r17	16.0316538738551	1.43860648216331	0.442877391821621	3.24831772569402	0.00116089560890967	0.0149405907094033
Nrxn1	Nrxn1	15.371875300758	1.43842579301743	0.38677899415163	3.71898633267948	0.000200023873168829	0.00332228331227397
Kcnq5	Kcnq5	62.4356825903854	1.4374022928487	0.289923704083142	4.95786399181935	7.12724276391531e-07	2.24476272095694e-05
Ptprd	Ptprd	864.666230916189	1.43619150623509	0.282219667371123	5.08891360978922	3.60120611184897e-07	1.22636044110663e-05
Ppp1r3d	Ppp1r3d	34.1505901314134	1.43613558456556	0.284725671974611	5.04392728132229	4.56072685628662e-07	1.51788576619626e-05
Dbx1	Dbx1	54.0630616742547	1.43488486320693	0.46328271036289	3.09721220134243	0.00195349980378652	0.0228375282506411
Col1a2	Col1a2	3854.86132968813	1.43320825439712	0.216631605116062	6.61587792616536	3.69353077062959e-11	2.54016807608221e-09
Batf3	Batf3	43.0163063554108	1.43132108185992	0.263425731014328	5.43349002524765	5.52623742373905e-08	2.21124854732613e-06
Insm1	Insm1	30.9400120231156	1.42970922832422	0.394940030615231	3.62006663669175	0.000294527155122157	0.00464229641278486
Cdon	Cdon	1733.62797733165	1.42697106403744	0.165779955748152	8.60762121450469	7.45922594652954e-18	1.18312731544684e-15
Fzd4	Fzd4	688.248940451219	1.42503921614231	0.202651378548853	7.03197395619386	2.03631819200857e-12	1.72362586963956e-10
Chl1	Chl1	32.0500811340764	1.4248395344868	0.32408735450629	4.39646754084984	1.10026805400637e-05	0.000261421313884429
C1s	C1s	25.1662470713637	1.42461996408937	0.34015192908906	4.1881872253512	2.81191502815856e-05	0.000596136886092123
Nkx2-2	Nkx2-2	7.40202107379806	1.41536595592399	0.448993165207901	3.15231069334568	0.0016198381707115	0.0196410956153903
Gsn	Gsn	70.6726271653828	1.41347161476924	0.261520919787096	5.40481280013831	6.48761134769517e-08	2.5667614693825e-06
Tmem28	Tmem28	82.8560559447883	1.40075909489676	0.277018707240872	5.05655054436008	4.26907761931345e-07	1.42621215494559e-05
Bnc2	Bnc2	375.766103015932	1.4001808507525	0.212279918379401	6.5959176046507	4.22633609139021e-11	2.89528689591502e-09
Ppargc1b	Ppargc1b	54.0050474961219	1.39929148839726	0.317269646242093	4.41041714822455	1.03171675630974e-05	0.000248487075397939
Adamts1	Adamts1	1528.05539732181	1.39923185551721	0.217288159098584	6.43952188339159	1.1985043567398e-10	7.72925556950953e-09
Prss23	Prss23	192.845651992351	1.38953350553381	0.20574378489807	6.75370828927938	1.44113363404296e-11	1.06161501091884e-09
2610100L16Rik	2610100L16Rik	20.3452049198779	1.38921258619014	0.407273463248083	3.41100688247869	0.000647234577429961	0.00908709088535238
Xpnpep2	Xpnpep2	17.2992005803484	1.38860669626602	0.372849124679631	3.72431260891164	0.000195848122781797	0.00326215898741374
Lyve1	Lyve1	39.714308876539	1.38632372172609	0.403086693928544	3.43926937457243	0.000583286528875689	0.00832874503437582
Mapt	Mapt	81.2121469507965	1.38488824717833	0.266030641351465	5.20574712801105	1.93217615344003e-07	6.98519370789838e-06
Gpr20	Gpr20	61.731338028251	1.38248519704896	0.241102744984377	5.73400853291214	9.80843934635907e-09	4.47376640238336e-07
C130026L21Rik	C130026L21Rik	26.5711066464369	1.3808303455776	0.380312372489622	3.63077944726944	0.0002825665761845	0.00449400825682413
Elavl3	Elavl3	61.5416851069102	1.37948722386453	0.376528849719771	3.66369595554553	0.000248601863989099	0.00402657260109667
Zim1	Zim1	858.570269793904	1.37592193573435	0.289319276221676	4.75572161559024	1.97738803036138e-06	5.81200228089191e-05
Wnt2	Wnt2	435.08534281349	1.37544747324263	0.329353617249737	4.17620272316509	2.96415677969589e-05	0.000622755898130379
Chst1	Chst1	89.530374542412	1.37512360415533	0.2437502037707	5.64152801877834	1.68547604832788e-08	7.38171425543796e-07
Col6a3	Col6a3	94.2193816747748	1.37426351063991	0.347449210246502	3.95529323455626	7.64408349244352e-05	0.00143477328324052
Krt20	Krt20	8.46304434753134	1.373790830623	0.414019504808988	3.31817901008507	0.000906063962909938	0.0121401538287613
Wnt9b	Wnt9b	19.1310550001249	1.37324661116543	0.450895095967779	3.04560112417715	0.00232215674644946	0.0265135484293056
Ppp1r16b	Ppp1r16b	105.927476900229	1.37092387045042	0.310767397101966	4.41141472121865	1.02697401534986e-05	0.000247683623482872
Ccdc42	Ccdc42	74.911595858351	1.36878734551108	0.238376538654243	5.74212274932167	9.34970051657397e-09	4.27560590376107e-07
Stmn4	Stmn4	53.2944371480789	1.36877973349015	0.312776951838209	4.3762167431	1.20756940634975e-05	0.000283851361391105
Prdm8	Prdm8	43.4859318501576	1.36612634836618	0.387268644950952	3.52759348368934	0.000419355650919273	0.00626223544536448
A930011O12Rik	A930011O12Rik	10.3411122864434	1.36202384670366	0.456177791617274	2.98573028264904	0.00282902043171008	0.0310909698631009
Foxd1	Foxd1	1109.39412017224	1.359786826091	0.234726275251359	5.79307461269454	6.910938561757e-09	3.27080603006166e-07
Trpc3	Trpc3	102.009000533581	1.35768280790942	0.191078323658986	7.10537324124976	1.19997797471127e-12	1.06701071832155e-10
2010300C02Rik	2010300C02Rik	13.7518607690801	1.35386703645755	0.407703421848552	3.32071541199981	0.000897870404988183	0.0120487091084009
Gm19689	Gm19689	1.59494801383073	1.3530335558937	0.435298822655641	3.10828673424662	0.00188175402496121	0.0221824142385329
Fibcd1	Fibcd1	15.1831204529069	1.35179942392007	0.397020311861447	3.40486212804101	0.000661974661784576	0.00926448799314726
Adh4	Adh4	3.31042468058668	1.35081624934792	0.4571681543977	2.95474703641062	0.00312925514252553	0.0339455736532991
Thbs1	Thbs1	449.354257828297	1.34521121677771	0.265292568020489	5.07067056878058	3.96416446133411e-07	1.33192899821084e-05
Scarf2	Scarf2	934.870600393188	1.34416998708859	0.394110994297113	3.41063813630949	0.000648110447195386	0.00909213747675057
Prdm16	Prdm16	95.7793578343814	1.3430928216974	0.279603356562589	4.80356472901194	1.55865469465656e-06	4.64326134587537e-05
Zfp185	Zfp185	174.780411495079	1.3424529127487	0.176074503367707	7.62434587104969	2.45274925916514e-14	2.75051614374914e-12
Olig2	Olig2	112.965286596098	1.34203223989892	0.328541531434604	4.08481763032767	4.41114479447893e-05	0.000889606131175213
Ptpre	Ptpre	50.9167285023052	1.34080414146845	0.347337850134306	3.8602304383182	0.000113280145525816	0.00202890156879707
Arhgdib	Arhgdib	93.3016019735828	1.33647489932351	0.224863614810034	5.9434911266217	2.79014862355657e-09	1.39159650612853e-07
Tagln	Tagln	1020.58060506869	1.33518740096271	0.24309868790755	5.49236778057181	3.96580438786272e-08	1.62376632680723e-06
Arpp21	Arpp21	14.8670091757591	1.3338983906744	0.404222858828991	3.29990835881627	0.000967164049024022	0.0128281630897089
Hpgd	Hpgd	15.7948109315992	1.33346290665866	0.451852502936494	2.95110218045217	0.00316642146996875	0.0342596850353895
Neurod1	Neurod1	25.8614984901083	1.33079099308323	0.452106301567711	2.94353559874884	0.00324486502734079	0.0349199839067005
Fmnl1	Fmnl1	5.02182685768922	1.33053787604094	0.459001647018227	2.8987649274995	0.00374635657873596	0.0395670989353481
Fbxl7	Fbxl7	521.289088577484	1.32919278611291	0.152808331707138	8.69843136996188	3.36503222665117e-18	5.58912805494534e-16
Col1a1	Col1a1	3879.34692542439	1.32840838992852	0.288187340233221	4.60953069226941	4.03578952871893e-06	0.000106368428806326
Itm2a	Itm2a	810.622114727043	1.32699537655662	0.18822363397362	7.0500996529618	1.78789700658055e-12	1.53955735961257e-10
Lmod1	Lmod1	24.5666740415212	1.32671704817281	0.315600798426032	4.20378229329402	2.62491420058346e-05	0.00055949442391613
Gata4	Gata4	127.961278361384	1.32529323327914	0.381391118332129	3.47489275333629	0.000511057626485189	0.00742382885470151
Plcg2	Plcg2	288.599152268147	1.32474574828414	0.18739163936667	7.06939622686155	1.55609248029911e-12	1.36141597525223e-10
Insrr	Insrr	26.5369314799657	1.32433342057154	0.417436250678558	3.17254052186121	0.00151111469767719	0.0185269396708249
Gm3985	Gm3985	1.93837981864702	1.32236446517882	0.446683586657612	2.96040531749474	0.00307234543173938	0.0334004080558272
Pde3a	Pde3a	159.426070471213	1.31620565248652	0.308270672400297	4.26964278579637	1.95786278787917e-05	0.000432498522501891
C1ql2	C1ql2	23.981198533836	1.31493709699274	0.448630445663774	2.93100281022438	0.00337869725016582	0.0362053218420082
Fam162b	Fam162b	25.2352333838377	1.31393822625641	0.352560596332104	3.72684366865183	0.00019389263588414	0.00323264559410622
Dcx	Dcx	84.0396148766997	1.31383034934248	0.377560236171197	3.47979004003683	0.000501806875524694	0.00730753668361271
Adamts18	Adamts18	229.932856059333	1.30926163011201	0.242960022331287	5.38879449198756	7.09318584628148e-08	2.79379485480161e-06
Stk32a	Stk32a	24.8565311299989	1.30906968843756	0.411356873593676	3.18232117285736	0.00146099706816283	0.0180888286793774
Psd	Psd	51.7802303623769	1.30740879397647	0.291465716767335	4.48563490923402	7.26971303330684e-06	0.000181546904488511
Creb5	Creb5	27.3286657560367	1.30719073435086	0.343001987749841	3.81102961800974	0.00013838918336758	0.00241954316024788
Pax2	Pax2	152.392663339958	1.30413146967729	0.377182313900817	3.45756262055337	0.000545085545476655	0.00784050336083496
Col6a6	Col6a6	3.6787726291659	1.30249129556291	0.459133451073236	2.83684687429832	0.00455614572979311	0.0462382407117096
Notum	Notum	363.331044060513	1.30040426260923	0.254229438196006	5.11508136837656	3.13605738531846e-07	1.08474314982155e-05
Gm16793	Gm16793	3.04633895702783	1.29478332546472	0.459118863528553	2.82014839362878	0.00480014459177977	0.0483474517636582
Lpar3	Lpar3	80.6321903219849	1.28987573520086	0.23422612660524	5.50696779174764	3.65067019827296e-08	1.5052388644214e-06
2610017I09Rik	2610017I09Rik	40.5766166603491	1.28865366026543	0.415576298917624	3.10088343252913	0.00192944229529009	0.0226013047577361
Cysltr1	Cysltr1	95.9780997269823	1.28478290071687	0.241450985050483	5.32109198249179	1.03146230437649e-07	3.9650491988761e-06
Grm4	Grm4	17.412425103212	1.28399102749898	0.396471742137906	3.23854361114182	0.00120141651694024	0.0154282561613785
Mylk3	Mylk3	19.2892225769467	1.28363167441393	0.401726145042081	3.19529034954763	0.00139690230853454	0.0173808212325507
Syt12	Syt12	47.8825587668989	1.28165998731042	0.302864971708993	4.23178679290091	2.31842128489254e-05	0.000503306105324514
Pou3f3	Pou3f3	148.347511059169	1.28096962566414	0.327034168448002	3.91692902225845	8.96841398483977e-05	0.00165279171959918
Rhbdl3	Rhbdl3	57.5083979742082	1.27723025238093	0.317119893858584	4.02759422261442	5.63504876398609e-05	0.00109867849987529
4930423M02Rik	4930423M02Rik	0.963789723199378	1.27719287690269	0.392907100168721	3.25062305149041	0.00115152424028884	0.0148416806548502
Neurog2	Neurog2	81.2053708042826	1.2760736186067	0.326816624278858	3.90455541061425	9.43987624979214e-05	0.0017240504279444
Tnfsf18	Tnfsf18	2.26546893454877	1.27597429680159	0.447003375002799	2.85450707568728	0.00431036715291731	0.0441839459133531
Efemp1	Efemp1	75.6592519517265	1.27426611879239	0.282501268142178	4.51065627836785	6.46273681656336e-06	0.000162547063417735
Aebp1	Aebp1	381.591075305035	1.27409872620175	0.210596343766475	6.04995653492715	1.44884918704347e-09	7.68326469490585e-08
Kcnd3	Kcnd3	40.5329192633735	1.273781843543	0.29808615262303	4.27320032257208	1.92687198286917e-05	0.000426187288070285
Abcc9	Abcc9	29.9454367037676	1.27300033601916	0.400708288711738	3.1768754774497	0.00148870941065671	0.0183288236951203
Pcdh10	Pcdh10	26.3896574362155	1.27200266027108	0.362382955854301	3.51010620042102	0.000447927753075387	0.00663264593830552
Cbfa2t3	Cbfa2t3	130.579180950348	1.27174580063289	0.267469715485753	4.75472820660564	1.98713567114064e-06	5.83091843768368e-05
Aldh1a7	Aldh1a7	22.1663939883366	1.27094014982695	0.354898801023921	3.5811339631471	0.000342106177173394	0.00524662138964701
Hand1	Hand1	784.844372437643	1.2705240144937	0.253516146537014	5.01160983964466	5.39765588901252e-07	1.75011288364557e-05
Snai2	Snai2	511.848778100998	1.26849028946503	0.177726853980302	7.13730233251989	9.5180348415275e-13	8.54972048060884e-11
Lhfpl1	Lhfpl1	7.65851128325701	1.26223112757281	0.44751365245974	2.82054216812161	0.00479425719849872	0.0483157940679842
Adam18	Adam18	2.24186068687857	1.2620237917687	0.44650996106892	2.82641800139797	0.00470717940078044	0.0476513755547775
Cntnap4	Cntnap4	17.7476049857695	1.26173688024802	0.373925230757826	3.3743026050713	0.000740029690526986	0.0101709310940032
A430110N23Rik	A430110N23Rik	299.208254852155	1.26101046458653	0.191745212950428	6.57648994299814	4.81683563212408e-11	3.26068114378659e-09
Mn1	Mn1	396.126201116125	1.2507622017099	0.19956631278456	6.26740146800302	3.67122774338885e-10	2.19849100850694e-08
Adamtsl4	Adamtsl4	19.568483140759	1.25035861473534	0.35571374933532	3.51506967912186	0.00043963861996086	0.00652637229597883
Marveld1	Marveld1	394.433301377199	1.24805125635616	0.140123927213818	8.90676761044342	5.25420358665457e-19	9.84101152623833e-17
AF529169	AF529169	16.6745363768343	1.24209281910317	0.348369689202961	3.56544457683724	0.000363239920520019	0.0055417695326477
Rassf6	Rassf6	12.80544345152	1.23956351034849	0.372947011376562	3.32369873611057	0.000888321028345913	0.011938763377907
Cyp46a1	Cyp46a1	21.4936365692995	1.23691739797041	0.38519575615996	3.21113973399219	0.00132209629974578	0.0166232534969116
Gimap6	Gimap6	140.286448149096	1.23687196521607	0.330801094575053	3.73902017103347	0.000184738905082149	0.00310354309434764
Sgcd	Sgcd	26.1735063184361	1.2342362418438	0.33389553526862	3.69647423063281	0.000218614438174934	0.0035870697096998
Dagla	Dagla	69.1293205283287	1.23396313592897	0.300817292413292	4.10203524547929	4.09531870394181e-05	0.000833551226608088
Selenbp1	Selenbp1	97.3498762881533	1.23342562555383	0.208872564309137	5.90515862929863	3.5230758812702e-09	1.7277792190987e-07
Cd248	Cd248	747.361543979103	1.22973104284612	0.172004055989444	7.14943049320646	8.71386566070841e-13	7.9080576712594e-11
Pcdh9	Pcdh9	13.9136340176835	1.22672528466243	0.396701216574449	3.09231540869804	0.00198601707662851	0.0231373186589817
Prkce	Prkce	468.577603632536	1.22561264973573	0.20463014756154	5.98940412417548	2.1061124263984e-09	1.07791323776658e-07
Scn5a	Scn5a	21.8835349877791	1.22253641033287	0.362665051679506	3.37097937799987	0.00074901464444776	0.0102783724319152
Lrmp	Lrmp	42.0622754490861	1.22022330550124	0.291149178378681	4.19105872905526	2.77655771374598e-05	0.000590387380533959
Psd2	Psd2	302.995233740133	1.21893359976247	0.275647757341225	4.42206971505865	9.77599004902213e-06	0.000236423187916324
Ifi203	Ifi203	1.69890367175316	1.21488130112482	0.417088324697266	2.91276746239928	0.00358241264154032	0.0381560538215118
Cpa1	Cpa1	24.4060817469696	1.21470793478595	0.395811344751509	3.06890631330575	0.00214843954451999	0.0247548603539391
Il31ra	Il31ra	14.1391956467876	1.21197000215485	0.429950218265021	2.81886123245969	0.00481943484318922	0.0485139907656886
Gm12824	Gm12824	275.489911808974	1.21160663411151	0.26437689579792	4.58287639112616	4.58623169373363e-06	0.0001194455550294
Kdelr3	Kdelr3	134.631912354284	1.20919022173108	0.237107176753035	5.09976221846098	3.40080436142483e-07	1.16261284635428e-05
Itih5	Itih5	787.314026212294	1.2006636339435	0.278026872357258	4.31851649361676	1.57081484931202e-05	0.000356388740167363
Ndrg1	Ndrg1	239.293071574229	1.19572216692176	0.198446728871165	6.02540628270088	1.68685340119976e-09	8.86529581537998e-08
Gdpd5	Gdpd5	248.970598859749	1.19541180452695	0.261195115753679	4.57670045275383	4.72367077710059e-06	0.000122301393678872
Nkx6-1	Nkx6-1	92.3565597387468	1.19262386009506	0.324107559548332	3.67971626998478	0.000233493597032242	0.00381343995301452
Rorb	Rorb	9.20198526209361	1.19243876095614	0.422650246532406	2.82133695825187	0.00478239404901289	0.0482514782962298
Slc8a1	Slc8a1	286.195114408044	1.19097650785834	0.256212648815458	4.64839075418235	3.34534721306088e-06	9.0473399436482e-05
Capn5	Capn5	125.769495279085	1.19043955581685	0.209837255572515	5.67315633522217	1.40190182582219e-08	6.20147827774509e-07
2900092D14Rik	2900092D14Rik	24.5379370218366	1.18786141278334	0.397013201759339	2.99199474354859	0.00277161035316302	0.0305362777708311
Hcn4	Hcn4	156.091549657067	1.18748436592779	0.272584706555601	4.35638661072708	1.32227141357004e-05	0.000305717511490939
Dpep1	Dpep1	75.6712715291012	1.18127867652423	0.349256785891376	3.38226406541926	0.000718910022846381	0.00993855377600545
Nav3	Nav3	36.0852002982117	1.18062153691331	0.329348236438484	3.58472099222497	0.000337438740996869	0.00519227751398658
Tshz3	Tshz3	332.857346217782	1.18001729582909	0.19240133455706	6.13310348675954	8.61810460469795e-10	4.80159334399722e-08
Spp1	Spp1	22.1520996323458	1.1795948441927	0.375458791212449	3.14174250756919	0.00167945663291658	0.0202385444757901
Irs1	Irs1	1016.40868904604	1.17758174043247	0.193242049816001	6.09381726986295	1.10249503072634e-09	5.97247000337475e-08
Dlk1	Dlk1	10142.1948957247	1.17606666405172	0.244018052390455	4.81958876620277	1.43854436887535e-06	4.32201572669272e-05
BC021767	BC021767	13.2288434376663	1.17547321695034	0.390535160673001	3.00990367915828	0.00261330550257834	0.0291960081443843
Plcb1	Plcb1	77.8631256661208	1.17517341624961	0.265228398234315	4.43079784846947	9.38850713904207e-06	0.000228622485048374
A830082K12Rik	A830082K12Rik	87.9301585279558	1.17315118555747	0.25932598140449	4.52384747260482	6.07254941247032e-06	0.000153390681428913
Grhl1	Grhl1	30.5234797803909	1.17191764969487	0.304359731048671	3.85043594846476	0.000117907763652405	0.00209897278752704
Bbox1	Bbox1	1.07966979909334	1.17168937477126	0.40745339510731	2.87564022987874	0.00403208998008557	0.0418410626491496
Pcsk6	Pcsk6	166.304138243362	1.17004214223023	0.142647877431433	8.20231021518446	2.35810835697959e-16	3.24350435413927e-14
Adcy4	Adcy4	140.349405718512	1.16981234962506	0.313862340675315	3.7271510405105	0.000193656414929099	0.00323176762203006
Tns3	Tns3	2212.37862524558	1.16902489424855	0.153375694888316	7.62196966800904	2.49833751103392e-14	2.78390697590273e-12
Lamc3	Lamc3	54.5942127219277	1.16884690241304	0.365984084235267	3.19370965230736	0.00140457306930054	0.0174515973592839
Lix1	Lix1	1021.41138760978	1.16586047829502	0.222260328664784	5.24547266396507	1.55882172175483e-07	5.83927983685438e-06
Ankrd33b	Ankrd33b	42.7809954466434	1.15889414862295	0.248749164905456	4.65888658988431	3.17924287198099e-06	8.66466718329679e-05
Traf3ip2	Traf3ip2	251.583462071424	1.15472827471791	0.180440656660133	6.39949053661939	1.55896241971584e-10	9.87305480630108e-09
Sntg2	Sntg2	8.92990202518932	1.15395444213975	0.388334701629549	2.97154603309327	0.00296304450610304	0.0323017718727245
Cnn1	Cnn1	46.6801636557084	1.14775023160584	0.398110632130268	2.8829931656542	0.00393915987192892	0.0411337377159725
Irf5	Irf5	36.1626059213942	1.1472585816122	0.316447589112673	3.62542999562469	0.00028848103827602	0.00456989914710514
2010001M06Rik	2010001M06Rik	120.835333316666	1.146657602322	0.364639047096163	3.14463744750737	0.00166292774267301	0.0200668305945861
Mapk13	Mapk13	81.377647789785	1.14564740831185	0.283805756606853	4.03673069217858	5.42012267663124e-05	0.00106029644271966
Spry3	Spry3	68.6283131743657	1.14463579634757	0.262209176885467	4.36535368419827	1.26917233267415e-05	0.000295960901841869
Ctso	Ctso	49.5599330865015	1.14442598322688	0.309194499987408	3.70131416721026	0.000214485712633793	0.0035391147672264
B130024G19Rik	B130024G19Rik	82.5632795757071	1.14302497325276	0.274715433929685	4.16075994312474	3.17190359419717e-05	0.000661665102836913
Vnn1	Vnn1	65.9909520994003	1.14205697954913	0.213293660059034	5.35438783896828	8.58465507539008e-08	3.34383710746278e-06
Aatk	Aatk	31.9440174787551	1.14163484041334	0.394360964689215	2.89489818373134	0.00379281532537208	0.0399379824273331
Actg2	Actg2	12.0119597078589	1.13988863135189	0.37927546437199	3.00543730989648	0.0026519925768144	0.0295512539920218
Sorcs1	Sorcs1	25.0877048843215	1.13968082878246	0.370303334689172	3.07769528929328	0.00208608101848898	0.0240836343682079
Odz2	Odz2	24.7614791805164	1.1375402498177	0.362830290764289	3.13518545384267	0.00171745499578854	0.0206399403794219
Srrm4	Srrm4	52.7095720051074	1.13529832892795	0.281204209227764	4.03727359574624	5.40759904264063e-05	0.00105902323409044
Hs6st2	Hs6st2	1224.68069781269	1.13245633661899	0.154546640878077	7.32760240005728	2.34306629537862e-13	2.25420902712765e-11
Thsd7a	Thsd7a	122.794634328584	1.13134568072121	0.259008729975354	4.36798281211934	1.25399359329612e-05	0.000293587914941109
Pear1	Pear1	155.272003127553	1.12947792457907	0.326973349191965	3.45434246359926	0.000551636395199764	0.00791533037806606
2610016A17Rik	2610016A17Rik	30.6013504449205	1.12783588755973	0.364618645153873	3.09319312807981	0.00198015225908768	0.0231030885841602
Shank1	Shank1	75.3423358182015	1.12743718769206	0.334043668623658	3.37511916432179	0.000737837345774011	0.010148722116951
Pik3ap1	Pik3ap1	15.6399357194906	1.11977717235433	0.374088929321802	2.99334485622018	0.00275937760887435	0.0304794908036284
Atf3	Atf3	363.113542898806	1.11879240685869	0.274248444311279	4.07948497089315	4.51355876367726e-05	0.000908179606780593
Plxnc1	Plxnc1	128.771856978458	1.11853411019649	0.260932565105963	4.28667885797336	1.81364186388817e-05	0.000402440587002887
C030019I05Rik	C030019I05Rik	17.7539154076053	1.11705599055965	0.345724339160289	3.23105973178749	0.00123332163293635	0.0157689619967156
Itga11	Itga11	38.4015531985572	1.11344719810121	0.360170469330529	3.09144500428046	0.00199184875744399	0.0231781158120019
Cryab	Cryab	23.0085093609632	1.11203756382235	0.294281956747209	3.77881666995165	0.00015757537643599	0.00269870824662649
Twist1	Twist1	3625.66232389334	1.11065654518745	0.22303503997949	4.97974015782268	6.36696996735982e-07	2.02340926435626e-05
Megf6	Megf6	813.16432226783	1.11065490019688	0.284676347233163	3.90146533420004	9.56121553258512e-05	0.00174440166493983
Kctd12	Kctd12	1214.76151217339	1.1048537100311	0.249132238401556	4.43480826536098	9.21542687663322e-06	0.000225707472303394
Kcnj11	Kcnj11	11.2800955074252	1.10484101546426	0.392464984876495	2.81513270747438	0.00487570952251427	0.0489665367086401
Angptl6	Angptl6	46.3960392453897	1.10259175761773	0.373941120593025	2.94857050187248	0.00319247312544801	0.034419278534377
Rxfp3	Rxfp3	100.701318630136	1.10136647592087	0.287551296479586	3.83015652999866	0.000128061770481609	0.00226143985065115
Rdh10	Rdh10	951.002964424567	1.10118631780914	0.190822137846739	5.77074720069202	7.89207967721345e-09	3.69542432970798e-07
Clec2l	Clec2l	31.5557736517236	1.10114974606409	0.296934420699261	3.70839373714556	0.00020857815632915	0.00344908384002954
Npr3	Npr3	293.055249462809	1.10045041349216	0.24164062490437	4.55407866093571	5.26156667290932e-06	0.000135233785172615
Hapln3	Hapln3	263.109789400308	1.1001079496101	0.263259695079563	4.17879367852955	2.93059393041092e-05	0.000617177472952329
Fas	Fas	46.1336285966452	1.09942267069333	0.284391202033451	3.86588144370236	0.00011068870133257	0.001986529332988
Bgn	Bgn	305.259439277024	1.09557733740485	0.247232449731619	4.43136545625036	9.36382320656049e-06	0.000228377508086713
Bambi-ps1	Bambi-ps1	18.1236588780644	1.09525757553189	0.352147644450598	3.11022263755492	0.00186946376626784	0.0220749691944411
Tfap2a	Tfap2a	58.0085225590983	1.09341104751076	0.357901167002915	3.05506421414339	0.00225012339829023	0.0257746730971358
Lrrn1	Lrrn1	663.530064769456	1.09247518459129	0.251975627958584	4.33563830534776	1.45337757319314e-05	0.000332745975990097
Kcnf1	Kcnf1	24.2437785274614	1.08915029874897	0.310724407022338	3.50519712688895	0.00045626931444785	0.00672224062775636
Camk2a	Camk2a	282.78839875066	1.08407361037679	0.236784804821386	4.57830734195353	4.68753618910849e-06	0.000121544568697267
Prss12	Prss12	26.3702380940922	1.08168660765948	0.330672319460922	3.27117373907468	0.00107102090101773	0.0139264357336175
Pcdh17	Pcdh17	94.8152028832687	1.07899215057469	0.316076456376	3.41370617396171	0.000640856492115639	0.00902633552015035
Crispld2	Crispld2	244.844511818671	1.07764925642622	0.329620453522753	3.2693640364518	0.00107789526058361	0.0139848371096794
Col16a1	Col16a1	124.437260051591	1.07682288159816	0.327859171979385	3.28440676250431	0.00102197306652316	0.013369499742407
Ttn	Ttn	49.312617132475	1.07600353063632	0.37929977313116	2.83681564519217	0.00455659136855709	0.0462382407117096
Nefm	Nefm	123.919647000661	1.07462900569953	0.292429045994067	3.67483675243852	0.000238001542191553	0.00387986588131897
Npr1	Npr1	272.78717359624	1.07213630105562	0.263104609343973	4.07494305678983	4.60256077921725e-05	0.000923975884594057
Arhgef26	Arhgef26	448.015198366019	1.06913611033538	0.158414346566682	6.74898538867718	1.4888258014288e-11	1.09217779416481e-09
Sv2a	Sv2a	158.223125953197	1.06863867037051	0.247843932591697	4.31174029235166	1.61974618284864e-05	0.000365605785836322
Lrrn4	Lrrn4	171.692732970433	1.06857241374421	0.227831261872618	4.69019222806065	2.72948500904124e-06	7.63995438301751e-05
Ccdc85a	Ccdc85a	22.7319143115302	1.06790434792652	0.355457814943764	3.00430684888859	0.00266186713696642	0.0296237881247982
Tgfbr3	Tgfbr3	639.687877879407	1.06517477804428	0.173053423330422	6.15517888952986	7.49927973162383e-10	4.27289058106696e-08
