Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Imp3	Imp3	1157.28324751505	0.380809956120682	0.106813231707062	3.56519459279224	0.000363586325717802	0.0110681957545275
Atg3	Atg3	508.642640277076	0.38072101839533	0.122995725228959	3.09540041075908	0.00196547364485336	0.0345993556981507
Cbr1	Cbr1	643.403513068594	0.378837952944661	0.11179239229565	3.38876327060587	0.00070208594894557	0.0177017410221102
Dhrs4	Dhrs4	720.246651775019	0.378834380793243	0.11659825787527	3.24905695588091	0.00115788291850248	0.0244944416536426
Necab2	Necab2	476.626286166491	0.378667890244488	0.120645932186351	3.13867101345443	0.00169715871537349	0.0313306940377376
Atp5h	Atp5h	1247.29958579761	0.37782763864243	0.0926812979705063	4.07663300920391	4.56925228998655e-05	0.00237884869903934
Rps19bp1	Rps19bp1	861.250410376002	0.37702962948305	0.115031944411366	3.27760807150015	0.00104690645958777	0.0229342308413694
Mpst	Mpst	346.322106757789	0.376651640773486	0.127183802267908	2.96147492099727	0.00306169426836597	0.0456501169251225
Znhit2-ps	Znhit2-ps	392.574751426533	0.375648365966871	0.127023586988533	2.95731190460543	0.00310334024432559	0.0458402021134457
Rps19	Rps19	2732.73563290972	0.374859163023887	0.0877172078140652	4.27349629981929	1.92431479392681e-05	0.00123181137912536
Guk1	Guk1	1194.83638659201	0.37483244913285	0.111529655865153	3.36083211433958	0.000777080439430154	0.0191033889573627
Rpsa	Rpsa	6765.63794346466	0.373610068857916	0.0728865875719217	5.12590973598882	2.96104452175891e-07	4.63332966595227e-05
Rps23	Rps23	2436.650068366	0.373390981490433	0.094406168915041	3.95515447540784	7.64852156715362e-05	0.00348054595672005
Rps18	Rps18	4086.13915327467	0.37258871379888	0.103349855763631	3.60512079137311	0.000312007773913504	0.00995640861542389
Rrp15	Rrp15	1525.55589127786	0.371922505483474	0.118476977499344	3.1391964357424	0.00169411840811319	0.0313306940377376
Ube2s	Ube2s	7392.3793233709	0.371735456830497	0.0967821647254862	3.84095001268975	0.000122559072405884	0.00509783685981941
Dad1	Dad1	1388.29849931855	0.371402766669232	0.100951644603254	3.67901650467277	0.000234135117241262	0.00807029365651876
Prkrip1	Prkrip1	454.561212891192	0.370902292968647	0.118887752689268	3.11976872788619	0.00180993083646425	0.0326040822195439
Zfp653	Zfp653	392.446969362744	0.369771387276847	0.126620503316838	2.9203120947291	0.00349681001644779	0.0498027882893591
Eno3	Eno3	2088.36549373394	0.36962197528649	0.104073367471004	3.55155198941238	0.000382966326009456	0.0114424730715559
BC005624	BC005624	872.158030343107	0.369596142513601	0.10298821829596	3.58872256097763	0.000332302241769451	0.0102690768005118
Rpl8	Rpl8	22094.6021416791	0.368755623808054	0.0788213189003379	4.67837418800756	2.8915850481928e-06	0.000274088898125814
Psmd6	Psmd6	6596.28037172381	0.368602108847845	0.0775761655286234	4.75148657240401	2.0192657078921e-06	0.000209536014193687
Cox7c	Cox7c	802.108397633022	0.368207419882202	0.109419147399194	3.36510956842746	0.000765132685091832	0.0189514522855158
U2af1l4	U2af1l4	356.672503991984	0.367873958915547	0.126555059772773	2.90682932453319	0.0036511234932905	0.0510535821232025
H2afv	H2afv	2662.52711126482	0.367455931835553	0.0823453573213456	4.46237582528895	8.10559010875587e-06	0.000596305278299369
Rrp7a	Rrp7a	943.331119249898	0.366485993566255	0.112968624882732	3.24413963564387	0.00117805979066686	0.024574716507967
Pmvk	Pmvk	514.140556436783	0.365880998094042	0.119321534059282	3.06634507323936	0.00216693072837772	0.0363911467126876
Pex16	Pex16	290.106251116401	0.365018881289441	0.133945014157972	2.72513974173719	0.00642742770059216	0.0735906878890099
Snhg12	Snhg12	528.47573370921	0.364238526093081	0.128132269529633	2.8426759896643	0.00447365246237251	0.0581438376749161
Timm17b	Timm17b	441.984242068444	0.362507023515018	0.120748680083376	3.00216137571616	0.00268070027574372	0.0418297441658054
Dtnbp1	Dtnbp1	850.88596154247	0.361500289735936	0.11412240816202	3.16765388636658	0.00153674355145004	0.0296462190414766
Rab13	Rab13	296.228493056632	0.360975776976305	0.128051877376915	2.81898074726222	0.00481764076542024	0.0612803905361455
Fam162a	Fam162a	889.390833751956	0.360603075770401	0.122866678893864	2.93491350964162	0.003336406718477	0.0482262425670767
Ik	Ik	4165.68629484248	0.360299952117108	0.0735063430504029	4.90161715527124	9.5050937166423e-07	0.000111704124132992
Mrpl30	Mrpl30	1705.86866889646	0.360206423601915	0.09525104916186	3.78165308173999	0.000155790373032967	0.00597580349166921
Josd2	Josd2	330.210721092623	0.360170895482466	0.129304035602848	2.78545749792926	0.00534522469263907	0.0657418564305617
Cdca8	Cdca8	3173.1199158511	0.359793160175099	0.0895327604331216	4.01856436051533	5.85538160240188e-05	0.00285556825601647
Sh3bgrl3	Sh3bgrl3	1316.39333306	0.359181228896114	0.116421870888183	3.08516970356103	0.00203436040872077	0.0351241403503894
2310033P09Rik	2310033P09Rik	1024.93263267181	0.359045423345491	0.101579171413161	3.53463626795219	0.000408336826958307	0.0119612760188011
Mecr	Mecr	475.617916280947	0.358379051561005	0.125129964598418	2.86405460683344	0.00418255900216662	0.0554189067787078
Cfdp1	Cfdp1	4281.71470499081	0.357844121524205	0.0719048530811328	4.9766337902177	6.46995618367085e-07	8.61903081873341e-05
Mpnd	Mpnd	1157.6099134473	0.357218038560194	0.0975734362268916	3.66101730525858	0.00025121578824016	0.0085102585583213
Lrrfip2	Lrrfip2	1010.3072843199	0.357146408895594	0.103033928203034	3.46629906405021	0.000527675985722836	0.0144095010173288
Xrcc6bp1	Xrcc6bp1	268.953415049275	0.357051343196121	0.13223267519242	2.70017484465585	0.00693030437659387	0.0776394530129298
Ak1	Ak1	269.373201966194	0.356859637271267	0.130813747421164	2.72799796891632	0.00637200003653824	0.0733904034509081
Atp5d	Atp5d	2292.14177879281	0.356325336539061	0.0892327730083021	3.99321151328458	6.51843731467775e-05	0.00307458158124848
Hras1	Hras1	988.651832686583	0.355793401747558	0.102151857893225	3.48298512709828	0.000495855911427575	0.0136922901256387
Mrpl24	Mrpl24	983.339153291338	0.355729239201742	0.0986045685332429	3.60763445845629	0.00030900141411784	0.00992226690675461
Nme4	Nme4	697.158518201675	0.355450650281577	0.114914619411534	3.09317171393685	0.0019802951564707	0.0347472469710037
Stk11	Stk11	2505.62202490663	0.354524505654113	0.0851221226748298	4.16489268023087	3.11499057022338e-05	0.00176480327823345
Ndufa11	Ndufa11	348.757805363493	0.353710805452881	0.130906520471299	2.70201059641204	0.00689215658220287	0.0774692852321164
Erp29	Erp29	1216.3584510081	0.353084903841789	0.105710862048962	3.34010050621149	0.000837480752574015	0.019893699418975
Gemin7	Gemin7	1387.11390355234	0.352424915344808	0.0979327138420198	3.59864341054943	0.000319881439794093	0.0101722297854522
Hmox2	Hmox2	883.453763443591	0.351871080736409	0.111383382150436	3.15909854722464	0.00158257967021124	0.0302284032050213
Tmco1	Tmco1	3550.58486257713	0.351341230756002	0.133293818298861	2.63584039560073	0.00839291981144174	0.0883372162278628
Sumf2	Sumf2	701.327684755347	0.350885188983735	0.126488309857113	2.77405231661416	0.00553627742336881	0.0670474482058596
Sec13	Sec13	2771.07813166096	0.350792492865725	0.0864490058941043	4.05779672348608	4.95378566404137e-05	0.00254345932688124
Idh3g	Idh3g	1623.06970352007	0.35039054897474	0.0958950497590551	3.65389610678682	0.000258290815780607	0.00863129105750924
Rnf25	Rnf25	1414.48838881484	0.350293446857587	0.103787191359251	3.37511249962508	0.000737855215087916	0.0183612956689036
2610029G23Rik	2610029G23Rik	4416.6343309246	0.349903917283851	0.0848621571474396	4.1232031926307	3.73639821417072e-05	0.00200474276640193
Nme2	Nme2	3911.01717846544	0.349144325143707	0.0956622642818284	3.64976020340791	0.000262485231530661	0.0086484823874081
Mrpl17	Mrpl17	1232.31234159512	0.348518592877382	0.105126761496838	3.3152223840536	0.00091570245405228	0.0209764363856445
Arl3	Arl3	1626.95262113617	0.348070782546138	0.0896737093563173	3.88152542193926	0.000103803298343761	0.00450789830428546
Gins4	Gins4	2018.23845572233	0.34674185888539	0.0850754394553852	4.07569871052181	4.58763869471319e-05	0.00237884869903934
Bnip1	Bnip1	695.257818610446	0.346690556615278	0.115946315278828	2.990095509129	0.00278890229346845	0.0428907937738096
2900010M23Rik	2900010M23Rik	1656.92476915605	0.345614257972644	0.105069533982489	3.28938603677679	0.00100406208110696	0.0222427954956234
Ppan	Ppan	2964.54665668741	0.345304304842969	0.0915109452517221	3.77336616831057	0.000161059633304665	0.00608324086251873
Sars	Sars	3182.96241152957	0.345215822790589	0.0817313834243889	4.22378538483879	2.40232828573997e-05	0.00147094113297047
Cnpy3	Cnpy3	938.548908627226	0.344732745603803	0.111367703384235	3.09544630200754	0.00196516952694492	0.0345993556981507
Ddt	Ddt	683.609799249724	0.344323586482438	0.11589780320734	2.97092418452873	0.00296905067046392	0.0445493173659564
Dazap1	Dazap1	3945.73215790516	0.343856942315518	0.0819227410926837	4.19733199511102	2.7007787242367e-05	0.00160387208816418
Taf10	Taf10	922.41415330046	0.343668372346709	0.110368783939792	3.1138186005038	0.00184682996880736	0.0329819743342445
Kcnq1ot1	Kcnq1ot1	2187.09455905317	0.342817770046663	0.113571986114452	3.01850642729087	0.00254024013332187	0.0406520896660503
Vill	Vill	267.562050392445	0.341811711286457	0.13324837272295	2.56522240610886	0.0103109689659836	0.0990697193632228
Erdr1	Erdr1	273.913556333688	0.341799245209752	0.133438727824696	2.56146960317838	0.0104230361820208	0.0993716544316841
Ube2v1	Ube2v1	576.757092021496	0.340881873270648	0.12441583708122	2.73985917924674	0.00614655134652288	0.0718774652123636
Vti1b	Vti1b	1969.90377354179	0.340145433711317	0.0906744351489587	3.75128263167596	0.000175932241648349	0.00654467938931859
Snrnp70	Snrnp70	5346.62079925568	0.339653966180315	0.0818815644127755	4.14811280922865	3.35227214985575e-05	0.00186550420219327
Trip10	Trip10	790.11260243165	0.339580066485917	0.110581684945575	3.07085270633242	0.00213448419261915	0.036089582268675
Use1	Use1	971.839314333353	0.339569485750135	0.113294874752158	2.99721842221876	0.00272455425011042	0.0421642948156805
Rps6kb2	Rps6kb2	454.843234496068	0.339199446692857	0.123924145858347	2.7371537995556	0.00619733117919015	0.0722997523839722
Rpl19	Rpl19	3867.78228332212	0.338981669485023	0.0963593758613402	3.51788984159479	0.000434992895907789	0.0124294491821999
Rac3	Rac3	493.43180121289	0.33874266811142	0.126331061078664	2.68138860877999	0.00733173190071264	0.0804857606650614
Ssr2	Ssr2	3685.71814270957	0.338301824557127	0.0850620152656727	3.97711979313581	6.9755028976087e-05	0.00324360884738805
Rpl4	Rpl4	43710.9545099873	0.338217572724163	0.0696547356682986	4.85562926165971	1.2000504097842e-06	0.000137559266740147
Trmt112	Trmt112	956.766612962538	0.337219313077353	0.119092780361135	2.83156806025331	0.00463203744830119	0.0596117822002
Cox5b	Cox5b	367.470113192916	0.337061372568828	0.125962442824576	2.67588786792777	0.00745315766580992	0.0814559071724547
Fxn	Fxn	400.623007928625	0.336949924086983	0.123250943525963	2.73385269473417	0.00625980421703597	0.0726845111561138
Uqcr10	Uqcr10	471.663044204163	0.336808127727831	0.12144763583693	2.77327858551375	0.00554945904020279	0.0671246223537658
Exosc7	Exosc7	888.703257438611	0.336646087338734	0.106207617562323	3.16969813526971	0.00152597379252237	0.0295541250426041
Lsm3	Lsm3	4284.91038791636	0.336232927482215	0.0911557024557573	3.68855615637877	0.000225530252576095	0.00789836399665687
Dynll1	Dynll1	5665.35857198484	0.335326394375184	0.0918917644352269	3.64914523555101	0.000263114326069624	0.0086484823874081
Cnot3	Cnot3	2533.48807788949	0.33507312125149	0.0796020169147214	4.20935466510174	2.56101113665494e-05	0.00153941754787466
Med29	Med29	359.872188727302	0.334691752286221	0.127480878515792	2.6254270929327	0.00865403400062817	0.0899909991331144
Ndufc1	Ndufc1	556.051675103786	0.334604584870187	0.114703004226775	2.91713880665804	0.00353258526415804	0.049820065141731
Wdr83	Wdr83	708.723100926714	0.334557662911067	0.111527095201891	2.99978818873957	0.00270167409066029	0.0420744126156858
Aarsd1	Aarsd1	1958.42887156147	0.334522054220265	0.0930866547077408	3.59366286467749	0.000326061679527552	0.0102482434974179
Rnaseh2a	Rnaseh2a	1530.80302635558	0.334257510589214	0.0942796764027454	3.54538245508319	0.000392043799084026	0.0115944641010257
Gtpbp3	Gtpbp3	660.563632684776	0.333743929674101	0.11361479002969	2.93750425967329	0.00330865626526848	0.0479657845044363
Chchd5	Chchd5	353.184026131201	0.333639293492601	0.128501706683856	2.59638025130228	0.00942117388368738	0.0942882559851677
Ndufv1	Ndufv1	2276.29842892487	0.333566686516192	0.0877389760476458	3.80180737845689	0.000143644386950341	0.00571236149328902
Timm23	Timm23	2035.68563125294	0.33271443474358	0.102145394291236	3.25726320850991	0.00112492070253478	0.0241075397512781
H2-Ke6	H2-Ke6	455.023548317428	0.332710383743914	0.126134521184017	2.63774247224933	0.00834599359276241	0.0881830705653289
Nfu1	Nfu1	835.138747436039	0.332666370366182	0.124094242364015	2.68075588382535	0.00734560803452518	0.0805483915510003
Eef1b2	Eef1b2	9399.61443036936	0.332322934929713	0.067860322038868	4.89716118263292	9.7231082173722e-07	0.00011276517741983
Clec14a	Clec14a	418.570429010941	0.33187442537774	0.12975806555853	2.55764005072997	0.0105385112684289	0.0997011939387451
Mns1	Mns1	1041.7394169739	0.331247881623811	0.104132546108157	3.18102163064139	0.00146756671564143	0.0286480647184024
Hars	Hars	4052.37123685407	0.330640257053079	0.0784227897023649	4.21612465340681	2.48536414027985e-05	0.00151098891990764
Manf	Manf	5504.0552997042	0.330205145907048	0.0930027841715683	3.55048667465585	0.000384519601045956	0.0114519463054714
Ndufv2	Ndufv2	3922.54271566554	0.329992674061279	0.0845079589429757	3.90487095166919	9.42756793320649e-05	0.00414897163774775
9430023L20Rik	9430023L20Rik	703.483928595948	0.329757949198898	0.112520539018581	2.93064672525648	0.0033825721164469	0.0487505788361602
Ptn	Ptn	3485.76125397095	0.32970364919207	0.0808447880698192	4.07823011308201	4.53798402709534e-05	0.00237884869903934
Rbm42	Rbm42	2284.41515623875	0.329625937097579	0.0929583850010054	3.54595163302389	0.000391198001727644	0.0115944641010257
Mrps18a	Mrps18a	871.575262785913	0.329525170106582	0.10226259655207	3.22234307769406	0.0012714679114184	0.0258969641957904
Psmb6	Psmb6	3574.43911589542	0.329269390795244	0.0811733605022416	4.0563725433808	4.9840740349628e-05	0.00254575139050069
Siva1	Siva1	1204.87794159233	0.328785375812516	0.101046300888586	3.25380912434426	0.00113868761656492	0.0242444546956738
2310044H10Rik	2310044H10Rik	1707.89825533438	0.328621066874494	0.0994666092054695	3.30383300988633	0.00095372623437483	0.0216134096976255
Usmg5	Usmg5	612.431958228866	0.328074147086372	0.122143485801823	2.68597334465032	0.00723188579451018	0.0797221802940797
Ftl1	Ftl1	10180.3611034238	0.32802196767817	0.0727165848571864	4.51096497893014	6.45333757038408e-06	0.000493155052471677
Rbfa	Rbfa	400.149225080724	0.327957686617404	0.123521297604632	2.65506995941003	0.00792919621792711	0.0848708103326009
Atp5sl	Atp5sl	578.864362853141	0.327490444327298	0.111769345296267	2.93005603154621	0.00338900888594507	0.048772043208243
Rps5	Rps5	12660.4723038167	0.327190568031793	0.0810214733322843	4.03831915879785	5.38355732484237e-05	0.00266688985468824
1810006K21Rik	1810006K21Rik	627.93358145729	0.325518261904277	0.121758307338891	2.67347886989147	0.00750690052258089	0.0817712987310524
Birc5	Birc5	4737.40691562338	0.325192400283354	0.070148593827339	4.63576506014889	3.55619700318622e-06	0.000307517456643945
Rps25	Rps25	2533.99620633812	0.324831417718409	0.0853067224988843	3.80780562425965	0.000140205406890764	0.0056184752078421
Ndufa5	Ndufa5	893.095434080497	0.324775310351006	0.105288184396654	3.08463207160524	0.00203804101038981	0.0351241403503894
Sdhc	Sdhc	2019.02252335447	0.323391691457779	0.0863932498855502	3.74325183838081	0.000181654001486418	0.00673212461147787
Ccnd3	Ccnd3	5249.21231384864	0.323052078343479	0.100787955658705	3.20526471870726	0.0013493831576162	0.0271473860566949
Rab7	Rab7	2382.88948207981	0.321702470443325	0.0902195634629757	3.56577285563286	0.000362785490261937	0.0110681957545275
Nfkbib	Nfkbib	454.90570633343	0.320389982446279	0.121677192408298	2.63311452298457	0.00846058139899094	0.0885272165197218
0610012G03Rik	0610012G03Rik	436.805202819745	0.320280977875874	0.122786511650987	2.60843779637825	0.0090956541317381	0.0923086483827621
Pak4	Pak4	3105.84276685848	0.320199977417738	0.0812703469292397	3.93993614542496	8.1503300128527e-05	0.00366876498934712
Ccdc22	Ccdc22	820.343608100117	0.31917444915652	0.10698452883165	2.98337014372209	0.00285092984245216	0.0435728161037107
Ergic3	Ergic3	2363.65695229804	0.317680290215989	0.095092147696807	3.34076259618076	0.000835486301601481	0.019893699418975
Fbl	Fbl	3249.56063868498	0.317258881974905	0.0961248479998634	3.3004877362756	0.000965169317652742	0.0217229203959377
Cdk10	Cdk10	448.114424608293	0.316984203902343	0.123684880744904	2.56283712280172	0.0103820740497321	0.0991729515331964
Rpl6	Rpl6	6355.63700136612	0.316756134225781	0.103165712407619	3.07036249577032	0.00213799107779531	0.036089582268675
Ctsz	Ctsz	1506.08962762575	0.31667259004832	0.109070660594683	2.90337097365814	0.00369169053861119	0.0514748024464344
Atf4	Atf4	8124.33348757084	0.316509882447051	0.0764741863009716	4.13878064947818	3.49156573848621e-05	0.00191221416944428
Unc45a	Unc45a	1643.17980697134	0.316414885436371	0.0846726760656841	3.73691845042095	0.000186289308828467	0.00685238808369785
Mettl11a	Mettl11a	1008.26707595729	0.316009945242385	0.0990938293923873	3.18899720779851	0.00142767256635053	0.0281436288196288
Pold2	Pold2	998.223084454474	0.315965201251144	0.103765913851547	3.04498066391224	0.00232695269749985	0.0381048167640424
0610007P22Rik	0610007P22Rik	523.348575484294	0.315393588385326	0.114081365848311	2.76463720468329	0.00569861360951935	0.0686428496578691
Idh3b	Idh3b	2237.94255716928	0.314716156817254	0.0925466631861264	3.40062132963464	0.000672328919118407	0.0172599439704929
Fibp	Fibp	910.530341286424	0.313886272821011	0.102089337000304	3.07462348217696	0.00210768451108851	0.0359473251043436
Pdlim7	Pdlim7	1455.82719243683	0.31379941782873	0.0941099467848656	3.33439161905035	0.000854862074250666	0.0201608381051748
Thap7	Thap7	449.767796767149	0.313348423315702	0.122222491281944	2.56375418328584	0.010354685090927	0.0991311422593217
Commd5	Commd5	556.932556482697	0.313300022722385	0.118352008199502	2.64718805780014	0.00811642030326072	0.0861266645312639
Mrp63	Mrp63	586.338566366911	0.312602802302158	0.114919204102451	2.72019637399744	0.00652431579115519	0.0743545723343444
Rps21	Rps21	6194.40300283624	0.312554812455048	0.0709537514374192	4.4050498546327	1.05759552050117e-05	0.000750055873460471
Azi1	Azi1	699.729004257138	0.312262349606235	0.112387845878471	2.77843522282556	0.00546214028616498	0.0665584412126259
Ciz1	Ciz1	916.56293445835	0.312050816542589	0.107023721919469	2.91571635657929	0.00354872961882081	0.0499762522604794
Rrp9	Rrp9	1046.50833522963	0.310828224901197	0.102452136772998	3.03388718568061	0.0024142469187075	0.0390798786939549
Bin3	Bin3	775.521183729751	0.308786648119049	0.105077691098857	2.938650867657	0.00329644178123046	0.0479657845044363
Sfswap	Sfswap	1709.76015688653	0.308399984160988	0.0873103555517321	3.53222687288518	0.000412075658271283	0.0120105858651182
Ccdc58	Ccdc58	746.103552923296	0.307731721232282	0.107233742424566	2.86972844810257	0.00410824447482675	0.0548025359037106
Urod	Urod	1767.72723538573	0.306729514314513	0.0958002588302696	3.2017608100407	0.00136590363650546	0.0273477557457514
Cyth2	Cyth2	1755.24701946083	0.306464730062869	0.0948501857232451	3.23103985222628	0.0012334074154066	0.0253311047939131
Btf3	Btf3	8791.17955149984	0.30634599961118	0.0905999108028464	3.38130575291422	0.000721422196538644	0.0180045063632353
Wdr74	Wdr74	1444.2934768058	0.306241117881665	0.102472933563919	2.98850737683472	0.00280343732742088	0.0430471731677805
Ndufc2	Ndufc2	1561.61493826389	0.306176047875127	0.10573447684073	2.89570684060153	0.00378305627384161	0.0523048650035492
Slc25a4	Slc25a4	4466.27573102385	0.306115407291879	0.0789463223017227	3.87751320602302	0.000105529601094397	0.00456276669994987
Meaf6	Meaf6	748.647323698104	0.305948357082954	0.111533382451846	2.74311018241597	0.00608602605712571	0.0716798624505917
Ppp1r12c	Ppp1r12c	1857.09976544556	0.305650070272813	0.0891135157784972	3.42989576387655	0.000603813159698003	0.0159581504780239
Dcakd	Dcakd	9477.17367595594	0.305383642089865	0.0767448051895448	3.97920929417472	6.9144851027087e-05	0.0032345984629446
Ccdc56	Ccdc56	754.34466709022	0.305214020242666	0.109176102222722	2.79561198860189	0.00518015511827872	0.0643959257957019
Kri1	Kri1	830.118390309369	0.304873826420527	0.109203096958436	2.79180568053454	0.00524148230308179	0.0649127293263572
Rp9	Rp9	864.816025149596	0.303768263688617	0.105525057321175	2.87863632960721	0.00399398611737809	0.0537878622201
Nsfl1c	Nsfl1c	1893.11865606269	0.303621300846989	0.090648974291115	3.34941794125462	0.000809815394345717	0.0195928273212497
Troap	Troap	1083.93488170205	0.303464699651705	0.100829258179169	3.00968890510393	0.00261515397276031	0.0411824087275897
Dhrsx	Dhrsx	986.531690879132	0.302950382659979	0.115738303642148	2.61754642263182	0.00885644406775698	0.090966842945651
Surf2	Surf2	815.248455867185	0.302908762766044	0.11688139835805	2.5915908521057	0.00955333131261099	0.0950320283347318
Polr3d	Polr3d	1480.11538404637	0.302442004201172	0.0987429686110999	3.06292193211592	0.00219187233499589	0.0366159721262367
Mcm7	Mcm7	13739.0529094248	0.302360834337472	0.0767695885094139	3.93854962893796	8.19756394284889e-05	0.00367325387948202
Cyb5	Cyb5	1840.02965804803	0.301993466485904	0.09666729699524	3.12404997215113	0.00178380158860474	0.0323843758019624
Ptp4a3	Ptp4a3	1073.74274936978	0.301835311939598	0.101406288162051	2.97649502225399	0.00291563815409406	0.044297286108468
Trappc1	Trappc1	1070.79104274893	0.301517076633833	0.104247997295198	2.8923056984973	0.00382425645384144	0.0525795259720626
Rplp0	Rplp0	26306.6646401086	0.30018829459916	0.0822243552454657	3.65084400726528	0.000261379962532395	0.0086484823874081
Tor1a	Tor1a	1376.54317295643	0.299954482146327	0.0993490601658521	3.01919798381169	0.00253444847087689	0.0406253545136657
Actr8	Actr8	1437.5742015117	0.299697625109201	0.0920339302861544	3.25638190368892	0.00112841861355066	0.0241300448858621
Mettl1	Mettl1	1144.08616227144	0.299037523801613	0.095899090126346	3.11825193969656	0.00181927215205626	0.0326079724999466
Mrps11	Mrps11	677.461179212605	0.298770595011757	0.10930527220735	2.73335941604897	0.00626918799057738	0.0727078296601315
Terf1	Terf1	1996.60624736733	0.298717615320797	0.091864026048718	3.25173659558943	0.00114702266630773	0.0243292582253135
Sdf4	Sdf4	4066.99673571447	0.298318480239899	0.0787563465653651	3.78786590858814	0.000151946812576774	0.00589721133221197
Pomp	Pomp	1995.10397138615	0.298295876642139	0.10834984392255	2.75308081528355	0.00590373207144618	0.0704013550115311
Mrto4	Mrto4	1948.31710384006	0.298057565781151	0.104533038145109	2.85132405094167	0.00435375742441785	0.057073591342967
Hspe1	Hspe1	4353.43072154503	0.29780328175562	0.0790065736070798	3.76934814610076	0.000163674453174469	0.00615840747860273
B4galt3	B4galt3	964.974105340212	0.297788898684459	0.104311583021508	2.85480183560303	0.00430636895466491	0.0566328925065758
Bak1	Bak1	1349.62350878666	0.297617576204787	0.0965044672196583	3.08397719586769	0.00204253251059151	0.0351401142921661
Sh3glb2	Sh3glb2	663.322622625105	0.297161655821009	0.11326338625771	2.62363386474134	0.00869972503309453	0.0900860182523592
Taldo1	Taldo1	4370.85560272841	0.297064204628464	0.0876128233111261	3.39064754908702	0.000697277093635829	0.0177017410221102
Whsc2	Whsc2	2077.19065183085	0.296896070537405	0.0827146110308648	3.58940297049356	0.000331436165276639	0.0102690768005118
Igfbp2	Igfbp2	2563.36103936654	0.2968307948512	0.0951739676984183	3.11882337186762	0.00181574773164228	0.0326040822195439
Clpp	Clpp	793.839784505048	0.296093580849862	0.10638922839692	2.78311616045552	0.0053839526298394	0.0659201174141408
Ciapin1	Ciapin1	2660.69540204109	0.29607849929355	0.100171819730383	2.95570650598599	0.00311953785114107	0.0459677191876661
Maged1	Maged1	13360.5542568772	0.295278064219061	0.0688559540462383	4.28834467997895	1.80009606795052e-05	0.00118302313585708
Drap1	Drap1	997.486147404488	0.295078404428607	0.100432104912304	2.93808841989587	0.00330242823329519	0.0479657845044363
Cuedc1	Cuedc1	1501.60429090473	0.29392817074551	0.10275360743899	2.86051437094343	0.00422954383271593	0.0558163896960022
Hsbp1	Hsbp1	2692.43451204665	0.293263813768264	0.0827294903828246	3.54485217316349	0.000392833334321624	0.0115944641010257
D2Wsu81e	D2Wsu81e	1544.21848132103	0.293070143404848	0.0951835748986012	3.07899912056313	0.00207697294851804	0.0356083466547666
Hdgfrp2	Hdgfrp2	3044.95862568785	0.292501713633994	0.0832781786046968	3.51234523298637	0.000444170616350269	0.0125940137107078
Safb	Safb	4286.9344246047	0.291601928855808	0.0772254627689937	3.77598163093025	0.000159378736992884	0.00604290611259943
Fdft1	Fdft1	2475.91435208527	0.290670973311621	0.0806286799359446	3.60505683018182	0.00031208462793325	0.00995640861542389
Arpc3	Arpc3	2734.85244476393	0.289804021520166	0.0818378496249003	3.54119790351858	0.000398314695130913	0.0117211530286583
Gstm5	Gstm5	1235.17339532771	0.2894556308998	0.101569136058218	2.84983846602661	0.00437414379161675	0.0572646872480186
Cdk11b	Cdk11b	4242.82525767535	0.289207797863532	0.0720997148672247	4.01121971697284	6.04058604898875e-05	0.00291902437602603
Twf2	Twf2	889.866186368907	0.289067059574775	0.105499319778006	2.73998979503408	0.00614410920421999	0.0718774652123636
Hmg20b	Hmg20b	1013.36586939568	0.289019929585337	0.105082574750291	2.75040776524689	0.00595211454926924	0.0708646681481837
Scaf1	Scaf1	3194.39452813388	0.28895255745102	0.0751833950488768	3.84330286312785	0.000121389513278296	0.00509216094424445
Acbd6	Acbd6	1484.35695779222	0.288769722706778	0.0946229562496056	3.05179349866255	0.00227478537142849	0.0374371188506545
E130309D02Rik	E130309D02Rik	2368.13439386154	0.288724915388688	0.0831589056265847	3.47196627003695	0.000516661247796265	0.0142269457563564
Mrpl40	Mrpl40	1058.86671926958	0.288710673522241	0.103205934024943	2.7974231932484	0.00515120131078881	0.0641168466183789
Brms1	Brms1	1213.92498032212	0.288358623057167	0.110786104322996	2.60284107667926	0.00924547999433502	0.093096978329065
Chchd2	Chchd2	1823.22625477828	0.288016133427299	0.105508847999058	2.72978180398548	0.00633762569657373	0.0731572764834002
Slmo2	Slmo2	1988.80069249383	0.287878169250777	0.0864342902426481	3.33060141342763	0.000866585906699533	0.0203400092101048
2610002J02Rik	2610002J02Rik	1068.75547690762	0.287563666701532	0.107198045629535	2.68254579654671	0.00730641472730161	0.0802972534913481
Trnau1ap	Trnau1ap	790.086355660378	0.287028250866299	0.110673682770188	2.59346435107169	0.00950143888542432	0.0948988698404386
Kin	Kin	1335.08666578275	0.286560970442331	0.0951094291189441	3.01296068220489	0.0025871243386476	0.0410030092128425
Myg1	Myg1	2524.00828968016	0.286333254836153	0.0854976611514456	3.3490185693964	0.000810983601483537	0.0195928273212497
Mrpl46	Mrpl46	1957.18816262357	0.285747396522007	0.103718415884028	2.75503047444837	0.00586866690279069	0.0702103377763479
Ube2i	Ube2i	6793.08282673377	0.284429076400217	0.0735811134182073	3.86551742950164	0.000110853931724733	0.00471033646095868
Mdk	Mdk	30172.0681088553	0.28398039774026	0.0876035421330593	3.24165428503938	0.00118838088470441	0.0246114679861683
